frame,face_detected,y_raw,y_smooth
375,1,2,6
376,1,7,2
377,1,6,6
378,1,7,7
379,1,0,0
380,0,-1,-1
381,1,6,6
382,1,2,5
383,1,0,7
384,1,6,2
385,1,6,6
386,1,6,6
387,1,6,6
388,1,7,6
389,1,2,6
390,1,7,2
391,1,7,7
392,1,6,6
393,1,5,5
394,1,6,6
395,1,6,6
396,1,2,6
