frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
104,1,0,0.737517,0.73751664,0.00599979,0.11734501,0.01604159,0.00210509,0.00788651,0.00640520,0.10670014
105,1,0,0.804533,0.80453271,0.00672714,0.04701479,0.01621342,0.00187193,0.00715276,0.00923740,0.10724987
106,1,0,0.818753,0.81875259,0.00413871,0.07592236,0.00982871,0.00140875,0.00689073,0.00538424,0.07767386
107,1,0,0.683438,0.68343782,0.00928058,0.15190122,0.01910526,0.00529434,0.02233360,0.01869022,0.08995694
108,1,0,0.712662,0.71266156,0.00819983,0.08981893,0.01277109,0.00288625,0.03086569,0.02330474,0.11949202
109,1,0,0.839241,0.83924115,0.00533812,0.05157962,0.00709712,0.00130384,0.01136760,0.01000200,0.07407057
110,1,0,0.847945,0.84794515,0.00257987,0.07654268,0.00427031,0.00065890,0.00848453,0.00933493,0.05018373
111,1,0,0.692249,0.69224918,0.01024358,0.10225756,0.01634014,0.00209396,0.05636698,0.01647381,0.10397477
112,1,0,0.716035,0.71603453,0.00707906,0.16120665,0.00908255,0.00201060,0.01317124,0.00976595,0.08164942
113,1,0,0.753978,0.75397807,0.01016251,0.12875921,0.01301864,0.00194503,0.01576045,0.00870914,0.06766692
114,1,0,0.842331,0.84233105,0.00309875,0.08614794,0.00602825,0.00122604,0.00880490,0.00577450,0.04658866
115,1,0,0.792845,0.79284543,0.00726043,0.09530268,0.00915115,0.00117227,0.00751889,0.00497696,0.08177221
116,1,0,0.599308,0.59930760,0.02071557,0.05639415,0.02834537,0.00401072,0.03860697,0.01256357,0.24005610
117,1,0,0.682599,0.68259877,0.01751448,0.08825925,0.01461842,0.00320542,0.03357023,0.00839208,0.15184143
118,1,0,0.726983,0.72698343,0.02143649,0.05049779,0.01874103,0.00311918,0.01714152,0.01002900,0.15205161
119,1,0,0.755824,0.75582367,0.00903704,0.03703637,0.01090521,0.00177671,0.01240365,0.01087316,0.16214417
120,1,0,0.674258,0.67425764,0.01653234,0.08503769,0.02857494,0.00380766,0.03202019,0.01052876,0.14924076
121,1,0,0.797700,0.79770035,0.00963341,0.08217262,0.02779256,0.00301431,0.01320568,0.00897845,0.05750272
122,1,0,0.690894,0.69089371,0.01257982,0.06022394,0.03477321,0.00482839,0.04791713,0.01841031,0.13037354
123,1,0,0.825864,0.82586354,0.00815159,0.02625772,0.01767877,0.00126696,0.00753918,0.00789085,0.10535138
124,1,0,0.706491,0.70649147,0.01682121,0.05424911,0.01606693,0.00239706,0.03026358,0.01303432,0.16067629
125,1,0,0.642669,0.64266896,0.02631999,0.12355075,0.01516431,0.00264232,0.01602807,0.01160806,0.16201755
126,1,0,0.723554,0.72355419,0.01011312,0.10548782,0.00945925,0.00222509,0.01191068,0.01163248,0.12561733
127,1,0,0.827541,0.82754129,0.01087143,0.04684631,0.00979681,0.00142252,0.00755094,0.00825404,0.08771680
128,1,0,0.823528,0.82352841,0.00900312,0.06436189,0.01755918,0.00166442,0.00734922,0.00848907,0.06804476
129,1,0,0.703131,0.70313120,0.00711206,0.16577047,0.01874904,0.00390544,0.01511132,0.02245403,0.06376646
130,1,0,0.724778,0.72477782,0.01702246,0.05867224,0.01609232,0.00177327,0.01145500,0.00778599,0.16242093
131,1,0,0.695629,0.69562882,0.00933645,0.15250765,0.00821487,0.00221380,0.01446911,0.01399012,0.10363925
132,1,0,0.838066,0.83806616,0.00566233,0.06302185,0.00809611,0.00113809,0.00730223,0.00569809,0.07101510
133,1,0,0.764295,0.76429480,0.00455488,0.15507847,0.00952129,0.00209101,0.00815899,0.00900009,0.04730042
134,1,0,0.705132,0.70513237,0.00461501,0.19732268,0.01255833,0.00329614,0.01656232,0.01352015,0.04699295
135,1,0,0.628658,0.62865812,0.00898303,0.21847238,0.03766413,0.00629983,0.02975546,0.01502652,0.05514055
136,1,0,0.644941,0.64494145,0.02049925,0.17511950,0.05096507,0.00556885,0.03065464,0.01307705,0.05917427
137,1,0,0.758106,0.75810635,0.00479122,0.16692691,0.01410840,0.00247890,0.00814703,0.00972109,0.03572005
138,1,0,0.828324,0.82832402,0.00756889,0.06218949,0.01547255,0.00187328,0.00667707,0.00639045,0.07150421
139,1,0,0.684866,0.68486595,0.00738915,0.20357279,0.01124231,0.00206454,0.00967013,0.00914007,0.07205497
140,1,0,0.774099,0.77409863,0.00987956,0.07730923,0.00762631,0.00104786,0.00506112,0.00575791,0.11921950
141,1,0,0.691088,0.69108784,0.00736450,0.22210607,0.00767369,0.00164586,0.01225938,0.00797633,0.04988637
142,1,0,0.745585,0.74558496,0.00781808,0.13512039,0.01891732,0.00301103,0.01231277,0.01089756,0.06633785
143,1,0,0.731613,0.73161262,0.00674819,0.17804244,0.00846080,0.00167319,0.00813992,0.00519783,0.06012493
144,1,0,0.593437,0.59343731,0.00625464,0.32105908,0.00710701,0.00254849,0.01007877,0.01020199,0.04931267
145,1,0,0.698124,0.69812393,0.01249863,0.13499050,0.01495507,0.00296721,0.01998998,0.02051492,0.09595978
146,1,0,0.577698,0.57769817,0.00867948,0.20050396,0.00774644,0.00246988,0.02238785,0.02087055,0.15964365
147,1,0,0.697954,0.69795442,0.01229278,0.10540119,0.01517211,0.00305505,0.02541055,0.01227707,0.12843689
148,1,0,0.702208,0.70220768,0.00748240,0.11493692,0.01113647,0.00264110,0.01032131,0.00967326,0.14160085
149,1,0,0.747669,0.74766862,0.00684490,0.14660676,0.00967011,0.00225604,0.01177641,0.01011877,0.06505830
150,1,0,0.679325,0.67932540,0.01122771,0.12127525,0.00994154,0.00195946,0.01566908,0.01289096,0.14771070
151,1,0,0.688537,0.68853712,0.01255659,0.07678866,0.01083458,0.00251372,0.01232827,0.00785270,0.18858843
152,1,0,0.774824,0.77482378,0.00741518,0.09520613,0.01504011,0.00371308,0.01065431,0.01712748,0.07601982
153,1,0,0.748287,0.74828655,0.01037237,0.04570858,0.01349141,0.00154522,0.00543507,0.00724795,0.16791283
154,1,0,0.638186,0.63818580,0.01197162,0.07251937,0.00845032,0.00155610,0.01514486,0.01055634,0.24161570
155,1,0,0.781370,0.78136951,0.00532861,0.10859964,0.01381846,0.00307993,0.00801901,0.01260929,0.06717560
156,1,0,0.636836,0.63683558,0.00703170,0.19473219,0.01060560,0.00290226,0.01518176,0.02931658,0.10339428
157,1,0,0.767042,0.76704180,0.00952136,0.07498026,0.01260162,0.00220058,0.00721050,0.00974097,0.11670294
158,1,2,0.755572,0.12691002,0.00441819,0.75557238,0.00758229,0.00530389,0.03987379,0.03250998,0.02782941
159,1,2,0.740586,0.19028749,0.00352942,0.74058598,0.00974276,0.00610699,0.01457395,0.01566638,0.01950697
160,1,2,0.557606,0.29298723,0.00657610,0.55760646,0.00748567,0.00314254,0.02891067,0.02915587,0.07413547
161,1,0,0.684438,0.68443787,0.01552331,0.14391537,0.04390556,0.00374233,0.01530088,0.00588626,0.08728842
162,1,0,0.687895,0.68789476,0.02446804,0.07922754,0.03127971,0.00353397,0.01213666,0.00532213,0.15613718
163,1,0,0.635873,0.63587290,0.01620142,0.12415225,0.02009289,0.00359941,0.01296858,0.01120044,0.17591220
164,1,0,0.740402,0.74040198,0.00638303,0.09434670,0.01114843,0.00209990,0.01035084,0.01262151,0.12264764
165,1,0,0.679192,0.67919207,0.01704711,0.08563080,0.02846424,0.00335446,0.00958755,0.00731146,0.16941240
166,1,0,0.639749,0.63974947,0.01467034,0.08890322,0.02788409,0.00336066,0.02005867,0.00966720,0.19570637
167,1,0,0.615705,0.61570483,0.01363460,0.19933480,0.01985285,0.00507039,0.01321623,0.01433664,0.11884970
168,1,0,0.589537,0.58953714,0.01873366,0.02984577,0.02006443,0.00166329,0.01091379,0.00529432,0.32394755
169,1,0,0.617307,0.61730653,0.00738611,0.22820689,0.01590563,0.00417773,0.01813266,0.01751863,0.09136591
170,1,0,0.770767,0.77076679,0.00568582,0.11762459,0.02387225,0.00339246,0.00939928,0.01507445,0.05418435
171,1,0,0.763132,0.76313168,0.01114452,0.06012197,0.02881093,0.00345339,0.01918496,0.01600887,0.09814367
172,1,0,0.772471,0.77247077,0.00938017,0.08064663,0.02611206,0.00395698,0.01100027,0.00977607,0.08665692
173,1,0,0.722198,0.72219795,0.01244405,0.09185103,0.02400267,0.00343474,0.01285488,0.01285693,0.12035790
174,1,0,0.704538,0.70453763,0.02115986,0.01437579,0.02324897,0.00181650,0.01094439,0.00689138,0.21702556
175,1,0,0.846045,0.84604508,0.00541736,0.02440201,0.01071802,0.00138302,0.01299840,0.01253911,0.08649696
176,1,0,0.819835,0.81983507,0.00500019,0.08887684,0.01683705,0.00282033,0.01830965,0.01659505,0.03172577
177,1,0,0.750788,0.75078785,0.00588192,0.14857000,0.02820903,0.00483814,0.01462690,0.01201431,0.03507178
178,1,0,0.715463,0.71546334,0.00877197,0.08897744,0.01122252,0.00268099,0.01860279,0.01691406,0.13736679
179,1,0,0.804315,0.80431509,0.00619377,0.07443773,0.01994037,0.00301654,0.01912989,0.01583742,0.05712925
180,1,0,0.760303,0.76030260,0.00850430,0.07658661,0.00894938,0.00195784,0.01617663,0.00874984,0.11877284
181,1,0,0.822180,0.82217973,0.00646350,0.08666670,0.03180309,0.00406909,0.00955660,0.00793882,0.03132254
182,1,0,0.818521,0.81852144,0.00970016,0.04765128,0.03718739,0.00215606,0.00949814,0.00616266,0.06912278
183,1,0,0.723812,0.72381151,0.00744215,0.13746262,0.01172894,0.00244023,0.00872613,0.00770345,0.10068501
184,1,0,0.903751,0.90375084,0.00213447,0.04162847,0.00396986,0.00061957,0.00230817,0.00398011,0.04160866
185,1,0,0.802362,0.80236238,0.00846785,0.08677557,0.01342242,0.00230962,0.01065334,0.00877468,0.06723420
186,1,0,0.730231,0.73023069,0.00899742,0.14415509,0.01580267,0.00353283,0.01576453,0.00910848,0.07240826
187,1,0,0.738763,0.73876262,0.01023385,0.08231147,0.01825875,0.00390722,0.01882637,0.01296076,0.11473901
188,1,0,0.631957,0.63195658,0.01416843,0.17451963,0.02410934,0.00536369,0.02335092,0.01224646,0.11428490
189,1,0,0.753832,0.75383222,0.01203462,0.07310355,0.02419374,0.00289638,0.00904277,0.00777771,0.11711889
190,1,0,0.691916,0.69191575,0.00748373,0.16537260,0.01166783,0.00285955,0.01288148,0.01495696,0.09286211
191,1,0,0.702459,0.70245874,0.00689888,0.20083243,0.02091882,0.00522645,0.01684563,0.01266860,0.03415038
192,1,0,0.698305,0.69830513,0.00646280,0.18863177,0.02482007,0.00548184,0.01651051,0.01254210,0.04724582
193,1,0,0.541389,0.54138851,0.00779311,0.30815384,0.02686858,0.00723246,0.03875240,0.01503551,0.05477557
194,1,0,0.826080,0.82607985,0.01245336,0.05481546,0.02439422,0.00228964,0.01362207,0.00478536,0.06156010
195,1,0,0.672473,0.67247266,0.00867333,0.17411663,0.01908999,0.00335647,0.02402212,0.01412776,0.08414101
196,1,0,0.623836,0.62383610,0.00580984,0.25901142,0.01891143,0.00556704,0.02758040,0.01593838,0.04334552
197,1,0,0.522216,0.52221584,0.00866586,0.27868408,0.01497812,0.00611310,0.03230370,0.01845527,0.11858410
198,1,0,0.735561,0.73556077,0.00635876,0.14849629,0.01623571,0.00334363,0.01448738,0.00870526,0.06681217
199,1,0,0.683253,0.68325341,0.01001446,0.14350453,0.02842034,0.00677461,0.02550561,0.01729007,0.08523704
200,1,0,0.739619,0.73961890,0.01389116,0.07707004,0.02710858,0.00420114,0.02144927,0.01176530,0.10489564
201,1,0,0.728919,0.72891903,0.00983247,0.11514031,0.01533465,0.00316089,0.01385139,0.00624238,0.10751892
202,1,0,0.762963,0.76296294,0.01120878,0.03885286,0.01038263,0.00166246,0.00946480,0.00564972,0.15981588
203,1,0,0.691547,0.69154656,0.00912174,0.13875681,0.03211581,0.00590303,0.01414148,0.01776488,0.09064955
204,1,0,0.815706,0.81570596,0.00878656,0.04447432,0.02327859,0.00201818,0.00584350,0.00573827,0.09415451
205,1,0,0.705929,0.70592934,0.01057865,0.06500391,0.00840078,0.00102141,0.00716192,0.00591725,0.19598676
206,1,0,0.599762,0.59976208,0.00746418,0.21132560,0.02250632,0.00412554,0.01626042,0.02349779,0.11505815
207,1,0,0.654129,0.65412879,0.01048118,0.12384140,0.04727190,0.00486772,0.01166294,0.01419041,0.13355561
208,1,0,0.701683,0.70168263,0.01042836,0.08417853,0.04594480,0.00429853,0.01405699,0.01450772,0.12490243
209,1,0,0.745593,0.74559343,0.00386657,0.17581788,0.01409794,0.00310147,0.00819703,0.01405491,0.03527083
210,1,0,0.620514,0.62051398,0.00481422,0.26653904,0.01643672,0.00403935,0.01351752,0.01486010,0.05927902
211,1,0,0.456131,0.45613113,0.00820694,0.35747474,0.01974449,0.00743709,0.02008741,0.01930031,0.11161791
