frame,face_detected,label,confidence,p0,p1,p2,p3,p4,p5,p6,p7
125,1,0,0.846906,0.84690615,0.00610669,0.07637379,0.02732157,0.00315274,0.00828991,0.00630475,0.02554440
126,1,0,0.849906,0.84990565,0.00635888,0.07020031,0.02570814,0.00300975,0.00800963,0.00597298,0.03083467
127,1,0,0.836648,0.83664824,0.00589864,0.08535242,0.02337966,0.00308123,0.00753331,0.00650681,0.03159969
128,1,0,0.846286,0.84628555,0.00573990,0.07467095,0.02226183,0.00280037,0.00710114,0.00633251,0.03480776
129,1,0,0.837131,0.83713102,0.00565052,0.08422272,0.02015489,0.00287844,0.00710735,0.00645867,0.03639639
130,1,0,0.724225,0.72422486,0.00538921,0.19264535,0.01707734,0.00294669,0.01101293,0.00847123,0.03823239
131,1,0,0.652987,0.65298720,0.00632496,0.24222516,0.01452549,0.00275167,0.01261616,0.00991633,0.05865304
132,1,0,0.540695,0.54069466,0.00624700,0.28421402,0.01201455,0.00281091,0.07863047,0.02174213,0.05364626
133,1,0,0.485741,0.48574061,0.00644735,0.34245620,0.01061671,0.00307753,0.07304300,0.02225770,0.05636090
134,1,0,0.449964,0.44996434,0.00747907,0.34583845,0.01319132,0.00458258,0.09052227,0.03053588,0.05788608
135,1,0,0.444705,0.36384291,0.00655554,0.44470479,0.01076504,0.00431504,0.09000506,0.03066205,0.04914958
136,1,0,0.394284,0.39428360,0.00740085,0.38974763,0.02800987,0.00666915,0.10113836,0.03010229,0.04264825
137,1,2,0.343690,0.33044412,0.00831185,0.34369021,0.03451914,0.00803791,0.20859307,0.03109513,0.03530858
138,1,0,0.295641,0.29564105,0.00974493,0.29208407,0.05268749,0.00945004,0.27703955,0.03403601,0.02931685
139,1,0,0.301668,0.30166841,0.01045690,0.25245935,0.06070758,0.01394763,0.29336808,0.03969647,0.02769557
140,1,0,0.350934,0.35093402,0.00975462,0.25994176,0.05270452,0.01383829,0.24882051,0.03675445,0.02725184
141,1,0,0.339209,0.33920852,0.00923550,0.30967682,0.04373904,0.01261997,0.21607232,0.03652568,0.03292216
142,1,0,0.350949,0.33056445,0.00847452,0.35094862,0.03763749,0.01180252,0.19451497,0.03442451,0.03163292
143,1,0,0.350069,0.35006946,0.01542902,0.30923189,0.03963416,0.01213475,0.19205172,0.03282372,0.04862527
144,1,0,0.370294,0.37029388,0.01682249,0.28851571,0.04445708,0.01282727,0.18592724,0.03229012,0.04886620
145,1,0,0.437931,0.43793128,0.01540519,0.26247953,0.03810270,0.01118800,0.15455212,0.03042303,0.04991814
146,1,0,0.453487,0.45348697,0.01366231,0.27329454,0.03201422,0.00972581,0.13236352,0.03095041,0.05450222
147,1,0,0.452225,0.45222484,0.01246545,0.30370196,0.02835073,0.00865103,0.10979148,0.02694598,0.05786854
148,1,0,0.460001,0.46000128,0.01181574,0.31158735,0.02492400,0.00767500,0.09430636,0.02495431,0.06473597
149,1,0,0.417771,0.41777140,0.01134712,0.36210658,0.02110674,0.00671392,0.09416870,0.02340015,0.06338539
150,1,0,0.421357,0.37080076,0.01184959,0.42135654,0.01796198,0.00602353,0.08580379,0.02247291,0.06373090
151,1,2,0.485427,0.33781442,0.01062495,0.48542683,0.01520833,0.00523316,0.07275771,0.01882908,0.05410552
152,1,2,0.539110,0.29998788,0.01039268,0.53911035,0.01256981,0.00451683,0.06771967,0.01627753,0.04942526
153,1,2,0.531536,0.30961547,0.01233271,0.53153550,0.01276766,0.00412170,0.05873320,0.01393356,0.05696020
154,1,2,0.569394,0.27854851,0.01345961,0.56939364,0.01193743,0.00436089,0.05746308,0.01215395,0.05268289
155,1,2,0.551825,0.25393653,0.02952769,0.55182497,0.01736528,0.00628926,0.07544666,0.01165217,0.05395743
156,1,2,0.537405,0.28185007,0.02742108,0.53740466,0.01867226,0.00643279,0.06575456,0.01056325,0.05190132
157,1,2,0.590510,0.23889460,0.02587602,0.59051000,0.01848873,0.00719522,0.06415075,0.00894096,0.04594372
158,1,2,0.607664,0.22495129,0.02697888,0.60766412,0.01922478,0.00733072,0.05747303,0.00934940,0.04702779
159,1,2,0.644672,0.19390231,0.02583024,0.64467246,0.01637761,0.00648914,0.05779426,0.00968404,0.04524993
160,1,2,0.673244,0.17031302,0.02364312,0.67324354,0.01446719,0.00608370,0.05969900,0.00931327,0.04323717
161,1,2,0.705858,0.14941851,0.02050299,0.70585782,0.01258968,0.00556232,0.06069563,0.00806064,0.03731241
162,1,2,0.723565,0.13923603,0.01758849,0.72356494,0.01251946,0.00565449,0.06247003,0.00749057,0.03147599
163,1,2,0.705546,0.15239218,0.01529247,0.70554589,0.02168541,0.00677764,0.06515120,0.00705886,0.02609635
164,1,2,0.680990,0.18560003,0.01336815,0.68098982,0.02214206,0.00698391,0.06191213,0.00669034,0.02231356
